State,ZIP Code,City,County,Type
Minnesota,ZIP Code 55751,Iron,Saint Louis,Standard
Minnesota,ZIP Code 55752,Jacobson,Itasca,Standard
Minnesota,ZIP Code 55753,Keewatin,Itasca,P.O. Box
Minnesota,ZIP Code 55756,Kerrick,Pine,Standard
Minnesota,ZIP Code 55757,Kettle River,Carlton,Standard
Minnesota,ZIP Code 55758,Kinney,Saint Louis,Standard
Minnesota,ZIP Code 55760,Mcgregor,Aitkin,Standard
Minnesota,ZIP Code 55763,Makinen,Saint Louis,Standard
Minnesota,ZIP Code 55764,Marble,Itasca,P.O. Box
Minnesota,ZIP Code 55765,Meadowlands,Saint Louis,Standard
Minnesota,ZIP Code 55766,Melrude,Saint Louis,P.O. Box
Minnesota,ZIP Code 55767,Moose Lake,Carlton,Standard
Minnesota,ZIP Code 55768,Mountain Iron,Saint Louis,Standard
Minnesota,ZIP Code 55769,Nashwauk,Itasca,Standard
Minnesota,ZIP Code 55771,Orr,Saint Louis,Standard
Minnesota,ZIP Code 55772,Nett Lake,Saint Louis,P.O. Box
Minnesota,ZIP Code 55775,Pengilly,Itasca,Standard
Minnesota,ZIP Code 55777,Virginia,Saint Louis,P.O. Box
Minnesota,ZIP Code 55779,Saginaw,Saint Louis,Standard
Minnesota,ZIP Code 55780,Sawyer,Carlton,Standard
Minnesota,ZIP Code 55781,Side Lake,Saint Louis,Standard
Minnesota,ZIP Code 55782,Soudan,Saint Louis,P.O. Box
Minnesota,ZIP Code 55783,Sturgeon Lake,Pine,Standard
Minnesota,ZIP Code 55784,Swan River,Itasca,Standard
Minnesota,ZIP Code 55785,Swatara,Cass,Standard
Minnesota,ZIP Code 55786,Taconite,Itasca,P.O. Box
Minnesota,ZIP Code 55787,Tamarack,Aitkin,Standard
Minnesota,ZIP Code 55790,Tower,Saint Louis,Standard
Minnesota,ZIP Code 55791,Twig,Saint Louis,P.O. Box
Minnesota,ZIP Code 55792,Virginia,Saint Louis,Standard
Minnesota,ZIP Code 55793,Warba,Itasca,Standard
Minnesota,ZIP Code 55795,Willow River,Pine,Standard
Minnesota,ZIP Code 55796,Winton,Saint Louis,Standard
Minnesota,ZIP Code 55797,Wrenshall,Carlton,Standard
Minnesota,ZIP Code 55798,Wright,Carlton,Standard
Minnesota,ZIP Code 55801,Duluth,Saint Louis,P.O. Box
Minnesota,ZIP Code 55802,Duluth,Saint Louis,Standard
Minnesota,ZIP Code 55803,Duluth,Saint Louis,Standard
Minnesota,ZIP Code 55804,Duluth,Saint Louis,Standard
Minnesota,ZIP Code 55805,Duluth,Saint Louis,Standard
Minnesota,ZIP Code 55806,Duluth,Saint Louis,Standard
Minnesota,ZIP Code 55807,Duluth,Saint Louis,Standard
Minnesota,ZIP Code 55808,Duluth,Saint Louis,Standard
Minnesota,ZIP Code 55810,Duluth,Saint Louis,Standard
Minnesota,ZIP Code 55811,Duluth,Saint Louis,Standard
Minnesota,ZIP Code 55812,Duluth,Saint Louis,Standard
Minnesota,ZIP Code 55814,Duluth,Saint Louis,P.O. Box
Minnesota,ZIP Code 55815,Duluth,Saint Louis,P.O. Box
Minnesota,ZIP Code 55816,Duluth,Saint Louis,P.O. Box
Minnesota,ZIP Code 55901,Rochester,Olmsted,Standard
