State,ZIP Code,City,County,Type
Louisiana,ZIP Code 70558,Milton,Lafayette,P.O. Box
Louisiana,ZIP Code 70559,Morse,Acadia,Standard
Louisiana,ZIP Code 70560,New Iberia,Iberia,Standard
Louisiana,ZIP Code 70562,New Iberia,Iberia,P.O. Box
Louisiana,ZIP Code 70563,New Iberia,Iberia,Standard
Louisiana,ZIP Code 70569,Lydia,Iberia,P.O. Box
Louisiana,ZIP Code 70570,Opelousas,Saint Landry,Standard
Louisiana,ZIP Code 70571,Opelousas,Saint Landry,P.O. Box
Louisiana,ZIP Code 70575,Perry,Vermilion,P.O. Box
Louisiana,ZIP Code 70576,Pine Prairie,Evangeline,P.O. Box
Louisiana,ZIP Code 70577,Port Barre,Saint Landry,Standard
Louisiana,ZIP Code 70578,Rayne,Acadia,Standard
Louisiana,ZIP Code 70580,Reddell,Evangeline,P.O. Box
Louisiana,ZIP Code 70581,Roanoke,Jefferson Davis,Standard
Louisiana,ZIP Code 70582,Saint Martinville,Saint Martin,Standard
Louisiana,ZIP Code 70583,Scott,Lafayette,Standard
Louisiana,ZIP Code 70584,Sunset,Saint Landry,Standard
Louisiana,ZIP Code 70585,Turkey Creek,Evangeline,P.O. Box
Louisiana,ZIP Code 70586,Ville Platte,Evangeline,Standard
Louisiana,ZIP Code 70589,Washington,Saint Landry,Standard
Louisiana,ZIP Code 70591,Welsh,Jefferson Davis,Standard
Louisiana,ZIP Code 70592,Youngsville,Lafayette,Standard
Louisiana,ZIP Code 70593,Lafayette,Lafayette,P.O. Box
Louisiana,ZIP Code 70596,Lafayette,Lafayette,P.O. Box
Louisiana,ZIP Code 70598,Lafayette,Lafayette,P.O. Box
Louisiana,ZIP Code 70601,Lake Charles,Calcasieu,Standard
Louisiana,ZIP Code 70602,Lake Charles,Calcasieu,P.O. Box
Louisiana,ZIP Code 70605,Lake Charles,Calcasieu,Standard
Louisiana,ZIP Code 70606,Lake Charles,Calcasieu,P.O. Box
Louisiana,ZIP Code 70607,Lake Charles,Calcasieu,Standard
Louisiana,ZIP Code 70609,Lake Charles,Calcasieu,Unique
Louisiana,ZIP Code 70611,Lake Charles,Calcasieu,Standard
Louisiana,ZIP Code 70612,Lake Charles,Calcasieu,P.O. Box
Louisiana,ZIP Code 70615,Lake Charles,Calcasieu,Standard
Louisiana,ZIP Code 70616,Lake Charles,Calcasieu,P.O. Box
Louisiana,ZIP Code 70629,Lake Charles,Calcasieu,Standard
Louisiana,ZIP Code 70630,Bell City,Calcasieu,Standard
Louisiana,ZIP Code 70631,Cameron,Cameron,Standard
Louisiana,ZIP Code 70632,Creole,Cameron,Standard
Louisiana,ZIP Code 70633,Dequincy,Calcasieu,Standard
Louisiana,ZIP Code 70634,Deridder,Beauregard,Standard
Louisiana,ZIP Code 70637,Dry Creek,Beauregard,Standard
Louisiana,ZIP Code 70638,Elizabeth,Allen,P.O. Box
Louisiana,ZIP Code 70639,Evans,Vernon,Standard
Louisiana,ZIP Code 70640,Fenton,Jefferson Davis,P.O. Box
Louisiana,ZIP Code 70643,Grand Chenier,Cameron,Standard
Louisiana,ZIP Code 70644,Grant,Allen,P.O. Box
Louisiana,ZIP Code 70645,Hackberry,Cameron,Standard
Louisiana,ZIP Code 70646,Hayes,Calcasieu,P.O. Box
Louisiana,ZIP Code 70647,Iowa,Calcasieu,Standard
Louisiana,ZIP Code 70648,Kinder,Allen,Standard
Louisiana,ZIP Code 70650,Lacassine,Jefferson Davis,P.O. Box
Louisiana,ZIP Code 70651,Leblanc,Allen,P.O. Box
Louisiana,ZIP Code 70652,Longville,Beauregard,Standard
