State,ZIP Code,City,County,Type
South Dakota,ZIP Code 57735,Edgemont,Fall River,Standard
South Dakota,ZIP Code 57737,Enning,Meade,Standard
South Dakota,ZIP Code 57738,Fairburn,Custer,Standard
South Dakota,ZIP Code 57741,Fort Meade,Meade,P.O. Box
South Dakota,ZIP Code 57744,Hermosa,Custer,Standard
South Dakota,ZIP Code 57745,Hill City,Pennington,Standard
South Dakota,ZIP Code 57747,Hot Springs,Fall River,Standard
South Dakota,ZIP Code 57748,Howes,Meade,Standard
South Dakota,ZIP Code 57750,Interior,Jackson,Standard
South Dakota,ZIP Code 57751,Keystone,Pennington,Standard
South Dakota,ZIP Code 57752,Kyle,Oglala Lakota,Standard
South Dakota,ZIP Code 57754,Lead,Lawrence,Standard
South Dakota,ZIP Code 57755,Ludlow,Harding,Standard
South Dakota,ZIP Code 57756,Manderson,Oglala Lakota,P.O. Box
South Dakota,ZIP Code 57758,Mud Butte,Meade,Standard
South Dakota,ZIP Code 57759,Nemo,Lawrence,Standard
South Dakota,ZIP Code 57760,Newell,Butte,Standard
South Dakota,ZIP Code 57761,New Underwood,Pennington,Standard
South Dakota,ZIP Code 57762,Nisland,Butte,Standard
South Dakota,ZIP Code 57763,Oelrichs,Fall River,Standard
South Dakota,ZIP Code 57764,Oglala,Oglala Lakota,Standard
South Dakota,ZIP Code 57766,Oral,Fall River,Standard
South Dakota,ZIP Code 57767,Owanka,Pennington,Standard
South Dakota,ZIP Code 57769,Piedmont,Meade,Standard
South Dakota,ZIP Code 57770,Pine Ridge,Oglala Lakota,Standard
South Dakota,ZIP Code 57772,Porcupine,Oglala Lakota,Standard
South Dakota,ZIP Code 57773,Pringle,Custer,P.O. Box
South Dakota,ZIP Code 57775,Quinn,Pennington,Standard
South Dakota,ZIP Code 57776,Redig,Harding,P.O. Box
South Dakota,ZIP Code 57779,Saint Onge,Lawrence,Standard
South Dakota,ZIP Code 57780,Scenic,Pennington,Standard
South Dakota,ZIP Code 57782,Smithwick,Fall River,P.O. Box
South Dakota,ZIP Code 57783,Spearfish,Lawrence,Standard
South Dakota,ZIP Code 57785,Sturgis,Meade,Standard
South Dakota,ZIP Code 57787,Union Center,Meade,Standard
South Dakota,ZIP Code 57788,Vale,Butte,Standard
South Dakota,ZIP Code 57790,Wall,Pennington,Standard
South Dakota,ZIP Code 57791,Wasta,Pennington,Standard
South Dakota,ZIP Code 57792,White Owl,Meade,Standard
South Dakota,ZIP Code 57793,Whitewood,Lawrence,Standard
South Dakota,ZIP Code 57794,Wounded Knee,Oglala Lakota,Standard
South Dakota,ZIP Code 57799,Spearfish,Lawrence,Unique
