ZIP CODE,City,County,Type
ZIP Code 72517,Brockwell,Izard,Standard
ZIP Code 72519,Calico Rock,Izard,Standard
ZIP Code 72520,Camp,Fulton,Standard
ZIP Code 72521,Cave City,Sharp,Standard
ZIP Code 72522,Charlotte,Independence,Standard
ZIP Code 72523,Concord,Cleburne,Standard
ZIP Code 72524,Cord,Independence,Standard
ZIP Code 72525,Cherokee Village,Sharp,P.O. Box
ZIP Code 72526,Cushman,Independence,P.O. Box
ZIP Code 72527,Desha,Independence,Standard
ZIP Code 72528,Dolph,Izard,Standard
ZIP Code 72529,Cherokee Village,Sharp,Standard
ZIP Code 72530,Drasco,Cleburne,Standard
ZIP Code 72531,Elizabeth,Fulton,Standard
ZIP Code 72532,Evening Shade,Sharp,Standard
ZIP Code 72533,Fifty Six,Stone,Standard
ZIP Code 72534,Floral,Independence,Standard
ZIP Code 72536,Franklin,Izard,Standard
ZIP Code 72537,Gamaliel,Baxter,Standard
ZIP Code 72538,Gepp,Fulton,Standard
ZIP Code 72539,Glencoe,Fulton,Standard
ZIP Code 72540,Guion,Izard,Standard
ZIP Code 72542,Hardy,Sharp,Standard
ZIP Code 72543,Heber Springs,Cleburne,Standard
ZIP Code 72544,Henderson,Baxter,Standard
ZIP Code 72545,Heber Springs,Cleburne,Unique
ZIP Code 72546,Ida,Cleburne,Standard
ZIP Code 72550,Locust Grove,Independence,Standard
ZIP Code 72553,Magness,Independence,P.O. Box
ZIP Code 72554,Mammoth Spring,Fulton,Standard
ZIP Code 72555,Marcella,Stone,Standard
ZIP Code 72556,Melbourne,Izard,Standard
ZIP Code 72560,Mountain View,Stone,Standard
ZIP Code 72561,Mount Pleasant,Izard,Standard
ZIP Code 72562,Newark,Independence,Standard
ZIP Code 72564,Oil Trough,Independence,Standard
ZIP Code 72565,Oxford,Izard,Standard
ZIP Code 72566,Pineville,Izard,Standard
ZIP Code 72567,Pleasant Grove,Stone,Standard
ZIP Code 72568,Pleasant Plains,Independence,Standard
ZIP Code 72569,Poughkeepsie,Sharp,Standard
ZIP Code 72571,Rosie,Independence,Standard
ZIP Code 72572,Saffell,Lawrence,Standard
ZIP Code 72573,Sage,Izard,Standard
ZIP Code 72575,Salado,Independence,P.O. Box
ZIP Code 72576,Salem,Fulton,Standard
ZIP Code 72577,Sidney,Sharp,Standard
ZIP Code 72578,Sturkie,Fulton,Standard
ZIP Code 72579,Sulphur Rock,Independence,Standard
ZIP Code 72581,Tumbling Shoals,Cleburne,Standard
ZIP Code 72583,Viola,Fulton,Standard
ZIP Code 72584,Violet Hill,Izard,Standard
ZIP Code 72585,Wideman,Izard,Standard
ZIP Code 72587,Wiseman,Izard,Standard
ZIP Code 72601,Harrison,Boone,Standard
ZIP Code 72602,Harrison,Boone,P.O. Box
ZIP Code 72611,Alpena,Boone,Standard
ZIP Code 72613,Beaver,Carroll,P.O. Box
ZIP Code 72615,Bergman,Boone,P.O. Box
ZIP Code 72616,Berryville,Carroll,Standard
ZIP Code 72617,Big Flat,Baxter,Standard
ZIP Code 72619,Bull Shoals,Marion,Standard
ZIP Code 72623,Clarkridge,Baxter,Standard
ZIP Code 72624,Compton,Newton,Standard
ZIP Code 72626,Cotter,Baxter,Standard
ZIP Code 72628,Deer,Newton,Standard
ZIP Code 72629,Dennard,Van Buren,Standard
ZIP Code 72630,Diamond City,Boone,P.O. Box
ZIP Code 72631,Eureka Springs,Carroll,Standard
ZIP Code 72632,Eureka Springs,Carroll,Standard
ZIP Code 72633,Everton,Boone,Standard
ZIP Code 72634,Flippin,Marion,Standard
ZIP Code 72635,Gassville,Baxter,Standard
ZIP Code 72636,Gilbert,Searcy,P.O. Box
ZIP Code 72638,Green Forest,Carroll,Standard
ZIP Code 72639,Harriet,Searcy,Standard
ZIP Code 72640,Hasty,Newton,Standard
ZIP Code 72641,Jasper,Newton,Standard
ZIP Code 72642,Lakeview,Baxter,Standard
ZIP Code 72644,Lead Hill,Boone,Standard
ZIP Code 72645,Leslie,Searcy,Standard
ZIP Code 72648,Marble Falls,Newton,Standard
ZIP Code 72650,Marshall,Searcy,Standard
ZIP Code 72651,Midway,Baxter,Standard
