ZIP CODE,City,County,Type
ZIP Code 37766,La Follette,Campbell,Standard
ZIP Code 37769,Rocky Top,Anderson,Standard
ZIP Code 37770,Lancing,Morgan,Standard
ZIP Code 37771,Lenoir City,Loudon,Standard
ZIP Code 37772,Lenoir City,Loudon,Standard
ZIP Code 37773,Lone Mountain,Claiborne,P.O. Box
ZIP Code 37774,Loudon,Loudon,Standard
ZIP Code 37777,Louisville,Blount,Standard
ZIP Code 37778,Lowland,Hamblen,P.O. Box
ZIP Code 37779,Luttrell,Union,Standard
ZIP Code 37801,Maryville,Blount,Standard
ZIP Code 37802,Maryville,Blount,P.O. Box
ZIP Code 37803,Maryville,Blount,Standard
ZIP Code 37804,Maryville,Blount,Standard
ZIP Code 37806,Mascot,Knox,Standard
ZIP Code 37807,Maynardville,Union,Standard
ZIP Code 37809,Midway,Greene,Standard
ZIP Code 37810,Mohawk,Greene,Standard
ZIP Code 37811,Mooresburg,Hawkins,Standard
ZIP Code 37813,Morristown,Hamblen,Standard
ZIP Code 37814,Morristown,Hamblen,Standard
ZIP Code 37815,Morristown,Hamblen,P.O. Box
ZIP Code 37816,Morristown,Hamblen,P.O. Box
ZIP Code 37818,Mosheim,Greene,Standard
ZIP Code 37819,Newcomb,Campbell,Standard
ZIP Code 37820,New Market,Jefferson,Standard
ZIP Code 37821,Newport,Cocke,Standard
ZIP Code 37822,Newport,Cocke,P.O. Box
ZIP Code 37824,New Tazewell,Claiborne,P.O. Box
ZIP Code 37825,New Tazewell,Claiborne,Standard
ZIP Code 37826,Niota,Mcminn,Standard
ZIP Code 37828,Norris,Anderson,P.O. Box
ZIP Code 37829,Oakdale,Morgan,Standard
ZIP Code 37830,Oak Ridge,Anderson,Standard
ZIP Code 37831,Oak Ridge,Anderson,P.O. Box
ZIP Code 37840,Oliver Springs,Roane,Standard
ZIP Code 37841,Oneida,Scott,Standard
ZIP Code 37843,Parrottsville,Cocke,Standard
ZIP Code 37845,Petros,Morgan,P.O. Box
ZIP Code 37846,Philadelphia,Loudon,Standard
ZIP Code 37847,Pioneer,Campbell,Standard
