ZIP Code,City,County,Type
ZIP Code 23149,Saluda,Middlesex,Standard
ZIP Code 23150,Sandston,Henrico,Standard
ZIP Code 23153,Sandy Hook,Goochland,Standard
ZIP Code 23154,Schley,Gloucester,P.O. Box
ZIP Code 23155,Severn,Gloucester,P.O. Box
ZIP Code 23156,Shacklefords,King And Queen,Standard
ZIP Code 23160,State Farm,Goochland,Standard
ZIP Code 23161,Stevensville,King And Queen,Standard
ZIP Code 23162,Studley,Hanover,P.O. Box
ZIP Code 23163,Susan,Mathews,Standard
ZIP Code 23168,Toano,James City,Standard
ZIP Code 23169,Topping,Middlesex,Standard
ZIP Code 23170,Trevilians,Louisa,P.O. Box
ZIP Code 23173,Richmond,Richmond City,Unique
ZIP Code 23175,Urbanna,Middlesex,Standard
