ZIP CODE,City,County,Type
ZIP Code 55804,Duluth,Saint Louis,Standard
ZIP Code 55805,Duluth,Saint Louis,Standard
ZIP Code 55806,Duluth,Saint Louis,Standard
ZIP Code 55807,Duluth,Saint Louis,Standard
ZIP Code 55808,Duluth,Saint Louis,Standard
ZIP Code 55810,Duluth,Saint Louis,Standard
ZIP Code 55811,Duluth,Saint Louis,Standard
ZIP Code 55812,Duluth,Saint Louis,Standard
ZIP Code 55814,Duluth,Saint Louis,P.O. Box
ZIP Code 55815,Duluth,Saint Louis,P.O. Box
ZIP Code 55816,Duluth,Saint Louis,P.O. Box
ZIP Code 55901,Rochester,Olmsted,Standard
ZIP Code 55902,Rochester,Olmsted,Standard
ZIP Code 55903,Rochester,Olmsted,P.O. Box
ZIP Code 55904,Rochester,Olmsted,Standard
ZIP Code 55905,Rochester,Olmsted,Unique
ZIP Code 55906,Rochester,Olmsted,Standard
ZIP Code 55909,Adams,Mower,Standard
ZIP Code 55910,Altura,Winona,Standard
ZIP Code 55912,Austin,Mower,Standard
ZIP Code 55917,Blooming Prairie,Steele,Standard
ZIP Code 55918,Brownsdale,Mower,Standard
ZIP Code 55919,Brownsville,Houston,Standard
ZIP Code 55920,Byron,Olmsted,Standard
ZIP Code 55921,Caledonia,Houston,Standard
ZIP Code 55922,Canton,Fillmore,Standard
ZIP Code 55923,Chatfield,Fillmore,Standard
ZIP Code 55924,Claremont,Dodge,Standard
ZIP Code 55925,Dakota,Winona,Standard
ZIP Code 55926,Dexter,Mower,Standard
ZIP Code 55927,Dodge Center,Dodge,Standard
ZIP Code 55929,Dover,Olmsted,Standard
ZIP Code 55931,Eitzen,Houston,Standard
ZIP Code 55932,Elgin,Wabasha,Standard
ZIP Code 55933,Elkton,Mower,Standard
ZIP Code 55934,Eyota,Olmsted,Standard
ZIP Code 55935,Fountain,Fillmore,Standard
ZIP Code 55936,Grand Meadow,Mower,Standard
ZIP Code 55939,Harmony,Fillmore,Standard
ZIP Code 55940,Hayfield,Dodge,Standard
ZIP Code 55941,Hokah,Houston,Standard
ZIP Code 55942,Homer,Winona,P.O. Box
ZIP Code 55943,Houston,Houston,Standard
ZIP Code 55944,Kasson,Dodge,Standard
ZIP Code 55945,Kellogg,Wabasha,Standard
ZIP Code 55946,Kenyon,Goodhue,Standard
ZIP Code 55947,La Crescent,Houston,Standard
ZIP Code 55949,Lanesboro,Fillmore,Standard
ZIP Code 55950,Lansing,Mower,P.O. Box
